statename,statecode,territory,year,mdcdenroll,hmoenroll,percenthmo,gdp,respop,gdpcapita,fmap,numpoor,povrate,payshare,totmdcd,totschip,m_pov120134,m_pov135175,m_abortions,m_allcareeld,m_clinicserv,m_coinsurance,m_community,m_dental,m_drugrebnatl,m_drugrebstate,m_emergency,m_epsdt,m_fedhealthcenter,m_homecommun,m_homecommuneld,m_homehealthserv,m_hospice,m_inpatientdsh,m_inpatientreg,m_interprivate,m_interpublic,m_labrad,m_mdcdcoin,m_mdcdgroup,m_mdcdmco,m_mdcdphp,m_mdcdother,m_mdcrparta,m_mdcrpartb,m_mentaldsh,m_mentalreg,m_nursfacserv,m_otherserv,m_otherprac,m_outpatienthosp,m_personalserv,m_physserv,m_prepaidamb,m_prepaidinp,m_rx,m_primcasemgmt,m_rural,m_steril,m_targetcasemgmt,mb_balance,mc_collections,mt_totnetexp,a_appmmisin,a_appmmisprive,a_dur,a_enrollbrok,a_extrev,a_famplan,a_immigstat,a_mechsysin,a_mechsyspriv,a_mmisdrug,a_mmisin,a_mmispriv,a_nursetrain,a_otherfnclpart,a_outstndelig,a_peerrevorg,a_preadmscreen,a_resrev,a_skilledprof,a_tanfbase,a_tanfsec75,a_tanfsec90,a_tplaor,a_tplrecov,ab_balance,ac_collections,at_totnetexp,c_abortions,c_casemgmt,c_clinicserv,c_dental,c_drugrebnatl,c_drugrebstate,c_famplan,c_homecommun,c_homehealth,c_hospice,c_inpatientdsh,c_inpatientreg,c_mentaldsh,c_mentalreg,c_labrad,c_mepequip,c_medtrans,c_mdcrpay,c_nurscareservices,c_otherprac,c_otherserv,c_outpatienthosp,c_outpatientmental,c_physsurg,c_premover150csoff,c_premover150grosspd,c_premupto150csoff,c_premupto150grosspd,c_rx,c_screenserv,c_therapyserv,c_visionserv,cb_balance,cc_collections,ct_totnetexp,s_abortions,s_admin,s_casemgmt,s_clinicserv,s_dental,s_famplan,s_homecommun,s_homehealth,s_hospice,s_inpatient,s_mental,s_labrad,s_mepequip,s_medtrans,s_nurscareservices,s_otherprac,s_otherserv,s_outpatienthosp,s_outpatientmental,s_outreach,s_physsurg,s_premover150csoff,s_premover150grosspd,s_premupto150csoff,s_premupto150grosspd,s_rx,s_reserved,s_screenserv,s_therapyserv,s_visionserv,sb_balance,sc_collections,st_totnetexp,t_pov120134,t_pov135175,t_abortions,t_allcareeld,t_clinicserv,t_coinsurance,t_community,t_dental,t_drugrebnatl,t_drugrebstate,t_emergency,t_epsdt,t_fedhealthcenter,t_homecommun,t_homecommuneld,t_homehealthserv,t_hospice,t_inpatientdsh,t_inpatientreg,t_interprivate,t_interpublic,t_labrad,t_mdcdcoin,t_mdcdgroup,t_mdcdmco,t_mdcdphp,t_mdcdother,t_mdcrparta,t_mdcrpartb,t_mentaldsh,t_mentalreg,t_nursfacserv,t_otherserv,t_otherprac,t_outpatienthosp,t_personalserv,t_physserv,t_prepaidamb,t_prepaidinp,t_rx,t_primcasemgmt,t_rural,t_steril,t_targetcasemgmt,tt_totnetexp,_merge
Indiana,14,0,1996,432558,135510,0.31327590750835727,155512000000,5906013,26331.13066293623,62.57,428000,0.07533884879422637,3,2610866915,NA,0,0,0,0,13508830,0,0,18103062,-45845822,0,0,6953394,4474946,30002984,0,43506324,0,82495535,476501974,212080099,93914114,25447556,0,90751,0,0,56448724,6936600,35016464,80462639,100248488,707953187,60751467,46652278,117727730,0,138811812,NA,NA,261860037,0,855201,9234305,621776,2584814455,-46300552,2538513903,0,0,0,0,0,0,0,3187362,0,0,0,1432383,58583,62456281,0,0,1997679,2502027,718697,0,0,0,0,0,NA,NA,72353012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Iowa,15,0,1996,226701,93791,0.4137211569424043,77244000000,2880000,26820.833333333332,64.22,279000,0.09627329192546584,3,1274827650,NA,0,0,2780,0,5107930,43333153,0,19819360,-18770263,0,0,5107255,510616,41403327,0,28578968,1988472,14002210,166772895,105086078,74435823,2136950,0,-952,0,0,95158116,4745564,23802324,0,18119452,271077225,65438832,5887366,64098890,1133,65074551,NA,NA,115956913,0,3279921,6221873,10004787,1238381549,-22108154,1216273395,946161,7815623,607614,0,0,0,1603,0,2331138,0,51224,160150,2135731,40553681,0,3161532,0,0,760593,0,0,0,7861,21344,NA,NA,58554255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Kansas,16,0,1996,192188,60863,0.3166847045601182,67965000000,2614554,25994.873313000993,59.04,287000,0.11171662125340599,3,991069010,NA,0,0,0,0,22356586,16578202,0,6931301,-16682962,0,0,3791027,2154554,111554584,0,10375474,2197811,7645695,144120422,35349645,63637461,2452597,0,197687,0,0,597,2043494,19734004,62123567,17730682,225668237,46621961,4224430,13137352,5834648,49274726,NA,NA,88411663,0,3591135,1850540,13040312,965947432,-21195878,944751554,254123,11217213,0,0,0,0,0,0,0,0,529213,784086,-56526,30481959,0,2479744,9189,0,618455,0,0,0,0,0,NA,NA,46317456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Kentucky,17,0,1996,531728,282813,0.5318753197123341,94987000000,3919535,24234.25227737474,70.3,658000,0.16971885478462728,3,2143999961,NA,0,0,23525,0,64156261,628090,0,34208778,-43116489,0,0,87307,36594596,60539916,0,85708326,9131287,82939236,374949317,25265715,32799063,7154881,0,27380,0,0,27664,11165126,55724463,68558526,41028560,404987518,85502316,9768466,175873389,0,214949492,NA,NA,274749416,0,6861377,825230,10917510,2132036242,-44739443,2087296799,182576,3778681,199432,0,0,0,0,0,1167533,0,679151,249424,927882,40478487,15477,6431452,318112,625838,1555156,0,0,0,28511,65450,NA,NA,56703162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Louisiana,18,0,1996,801930,44772,0.05583030937862407,114967000000,4398877,26135.53413746281,71.89,873000,0.2047853624208304,3,3101654934,NA,0,0,0,0,38535622,0,0,20701641,-55702577,0,0,28216849,5174931,50958798,0,25880615,903012,705435257,418552916,162220010,150158898,45162377,0,62619,0,0,0,19645084,61410113,106281380,44407774,504438020,120232192,0,144971165,0,218172199,NA,NA,305812167,0,5419340,1879730,10133283,3139063415,-89486778,3049576637,165888,6301506,0,0,0,0,0,0,0,0,0,0,17453,44042745,0,0,228629,442674,879402,0,0,0,0,0,NA,NA,52078297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Maine,19,0,1996,157881,1316,0.008335391845757248,28636000000,1249060,22926.04038236754,63.32,135000,0.11221945137157108,3,1007235991,NA,0,0,161,0,21360927,22228874,0,5160208,-16131900,0,0,0,5153956,64516835,0,13677231,0,115154334,82083233,37413655,12062197,3506724,0,0,0,0,12715506,67858,19321202,50162666,15733871,213613593,95304579,5163217,64357867,1383846,27849110,NA,NA,89229570,0,2721018,0,36302825,1000113163,-30862603,969250560,5090151,795521,0,0,0,0,0,0,0,0,231406,387313,183818,30235409,0,0,118950,0,927911,0,0,0,5106,9846,NA,NA,37985431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Maryland,20,0,1996,466114,296036,0.6351150147817916,142910000000,5111986,27955.8668587903,50,522000,0.10265486725663717,3,2581614393,NA,0,0,-1,0,84014070,0,938517,2158951,-26257824,-2236159,0,8121061,6398709,145234076,0,50865530,1684069,29894921,495507536,0,68397683,14744511,0,254425239,0,0,249619,24403608,33104187,114447393,109212848,390594565,221735412,2227987,171209967,22458885,85876518,NA,NA,156517053,0,0,1461702,122134,2467512767,-26484310,2441028457,3888931,160292,0,0,0,0,0,0,0,0,3121605,2127856,2227834,118951498,0,3913779,928770,0,5255773,0,0,0,3334,6264,NA,NA,140585936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Massachusetts,21,0,1996,654000,456289,0.6976896024464831,208288000000,6179756,33704.89061380417,50,622000,0.10113821138211382,3,4660252358,NA,0,0,0,0,94144576,0,0,49099940,-65037309,0,0,7897329,0,263519222,0,79653316,9562058,441650422,559937467,0,268165020,9256233,0,0,0,0,437406567,43277134,70613634,128919596,30113837,1204758861,444536138,6685011,194936544,103995473,175747453,NA,NA,299732842,0,0,4733556,141716501,5005021421,-466955474,4538065947,3006765,22922195,168289,0,0,-127693,0,702651,1070975,0,127373,-673834,395161,84990412,0,3926218,502774,1175181,3909746,0,0,0,29912,60286,NA,NA,122186411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Michigan,23,0,1996,1148115,834348,0.726711174403261,263871000000,9758645,27039.717091870847,56.77,1068000,0.11157542833263685,3,5478701674,NA,0,0,42573,0,326578096,25156619,4032542,41396293,-68537058,0,0,77986,20543698,143350493,0,34608687,12541392,106473523,864313263,0,193057699,9798079,0,0,0,0,601128955,19348159,69516497,240967490,77545011,1067049730,66723151,7450279,439862918,165221550,239098110,NA,NA,362210864,0,8701174,3877051,128641884,5210776708,-31237631,5179539077,33686282,5267937,93300,0,0,0,0,2080159,0,0,3008967,0,1905275,230607202,1361618,2973976,7621760,0,10556121,0,0,0,0,0,NA,NA,299162597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Minnesota,24,0,1996,477000,158449,0.3321781970649895,141664000000,4712827,30059.240451643993,53.93,458000,0.0976545842217484,3,2938906265,NA,0,0,0,0,1289924,0,0,11874065,-13095917,0,0,2640046,2772997,154416590,0,29419415,2773207,40106471,133576316,137686774,35012714,11898909,0,0,0,0,364639055,10341208,30595869,9977701,18821891,930831079,590986576,25869170,30123433,50600736,63219796,NA,NA,83281343,0,1582604,1206069,64156925,2826604966,-49351006,2777253960,21574011,0,0,0,0,0,0,13067449,0,0,1555145,0,1309998,117804560,0,0,220600,0,6120542,0,0,0,0,0,NA,NA,161652305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Mississippi,25,0,1996,510226,35137,0.06886556153547643,55997000000,2748085,20376.735071877327,78.07,575000,0.20557740436181624,3,1641417080,NA,0,0,0,0,23306212,91692320,0,3171905,-32191139,0,0,25083971,19861090,3675127,0,14397380,2365662,200199191,287710075,22136316,79788799,6660546,0,0,0,0,5824,25377691,53752069,0,26593639,291640928,25221575,548151,96322708,0,127397747,NA,NA,186879330,0,19147120,4751632,17961433,1623457302,-21745183,1601712119,232310,14168465,0,0,0,0,0,74737,2021277,0,0,0,954567,19312056,0,1970397,193564,0,759361,0,0,0,3756,14471,NA,NA,39704961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Missouri,26,0,1996,637897,221915,0.34788531690852914,145044000000,5431553,26703.964777661196,60.06,500000,0.09491268033409264,3,3015177559,NA,0,0,0,0,36837409,109317545,0,13793931,-51527496,0,0,66657043,7683504,173622480,0,7760059,9268005,570642615,306965048,46636673,109790717,5838762,0,367699,0,0,204494765,2350355,40953736,153925326,14156666,552664228,14855413,6187375,81984562,63726674,46762874,NA,NA,287974185,0,11894047,4506892,36897506,2936988598,-18641911,2918346687,2181937,8300445,0,0,0,0,0,0,0,0,0,3149292,1143893,79270184,573277,0,457826,410879,1343139,0,0,0,0,0,NA,NA,96830872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Montana,27,0,1996,79000,46891,0.5935569620253165,17998000000,886254,20307.947834368024,69.38,155000,0.17070484581497797,3,416199982,NA,0,0,1875,0,8624346,6557849,0,6007427,-6031657,0,0,675954,1072121,30886411,0,4229497,307595,238435,50121849,426817,14254814,750661,0,409097,0,0,102687,1659427,6200771,0,16882099,100739112,14387816,5821961,35138077,14634296,32767807,NA,NA,35402235,0,1163616,575922,8761484,392770401,-3715227,389055174,4438222,623209,0,0,0,0,0,0,0,0,-9869,-23820,0,20922020,0,965067,91745,22445,115789,0,0,0,0,0,NA,NA,27144808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Nebraska,28,0,1996,144305,39651,0.2747721839160112,48317000000,1673740,28867.685542557385,59.49,169000,0.1014405762304922,3,736747354,NA,0,0,0,0,10540333,22406238,0,7415746,-12703796,0,0,3626002,874635,54941933,0,13231298,343877,5018455,111519323,13899006,22598937,6005885,0,0,0,0,61227327,2612,9296864,311955,231683,210435654,20331582,2897201,22023441,3921816,44719146,NA,NA,74687711,0,452542,836979,3513594,714607979,-15570323,699037656,5767949,-321585,0,0,0,0,968,0,0,0,449286,0,670286,31044655,0,810807,585671,0,-1298339,0,0,0,0,0,NA,NA,37709698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Nevada,29,0,1996,64712,26495,0.4094294721226357,54085000000,1666320,32457.751212252148,50,133000,0.08139534883720931,3,492521162,NA,0,0,495,0,2931351,0,0,5634972,-4400121,0,0,3145916,0,8183701,0,6005660,0,73560000,101402767,6888456,16507035,1590743,0,15127,0,0,21315619,3192162,7664697,0,19115904,62581913,36681884,6740632,20648785,1109483,41595360,NA,NA,24047717,0,843717,1346519,0,468350494,-749571,467600923,0,0,53076,0,0,0,0,435297,0,0,0,0,97472,20520825,117561,1286664,90744,116495,2202105,0,0,0,0,0,NA,NA,24920239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New Hampshire,30,0,1996,72158,11828,0.16391806868261316,34823000000,1174719,29643.685000412865,50,73000,0.063922942206655,3,707400672,NA,0,0,0,0,55714142,0,0,5208288,-7912982,0,0,1144916,0,99799609,0,3865417,0,91446330,41809409,0,3290787,945855,0,0,0,0,16835726,97554,3519069,36778514,3523238,205674091,38584928,6624632,24458390,2071996,18484476,NA,NA,42060550,0,2738592,1362022,1212755,699338304,-12004164,687334140,0,0,0,0,0,0,0,150445,1047028,0,36164,191250,47005,17033139,35398,191501,259726,0,1074876,0,0,0,0,0,NA,NA,20066532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New Jersey,31,0,1996,706812,302618,0.428144966412568,281806000000,8149596,34579.137419818115,50,726000,0.09238992109951642,3,5415406191,NA,0,0,4968,0,86786372,0,0,28120563,-65377388,0,0,3543708,14655435,204735743,0,99531449,5421997,659609098,678445677,7820636,351264671,53545704,0,366313799,0,0,0,25181981,63505166,331089464,78777186,1104041625,128474962,22416373,423725111,115310974,97160846,NA,NA,391507133,0,0,6445441,1050,5282059744,-32995397,5249064347,11317073,11412802,0,0,0,2379431,3571,179723,528394,0,130656,0,0,123825603,6229512,1274926,1338398,0,7639251,0,0,0,28912,53592,NA,NA,166341844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New Mexico,32,0,1996,331808,147767,0.44533887067219596,43658000000,1752326,24914.31388908228,72.87,472000,0.255549539794261,3,943464595,NA,0,0,0,0,13557804,0,0,10357576,-11509943,0,0,6896025,14728942,93236150,0,8175184,1750225,11855024,198419978,15959267,15893360,4161328,0,2144,0,0,0,0,16436538,0,19573782,119570218,46519193,88226389,85579383,0,86396583,NA,NA,58468815,0,1039089,1695536,9573047,916561637,-11258994,905302643,181264,9064984,8100,0,0,0,2151,0,0,0,0,919274,327888,25177968,0,0,582368,0,1877920,0,0,0,5856,14179,NA,NA,38161952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
New York,33,0,1996,2750000,645570,0.23475272727272728,630003000000,18588460,33892.156746712746,50,3058000,0.1666939220496048,3,25096837537,NA,0,0,0,0,1146862925,1160309,0,109352278,-150547790,0,0,160890159,0,859963804,0,776557496,23772786,2308528264,4849972378,715460474,1444059568,46282369,0,18977926,0,0,958080713,547362,182716902,482250000,779483021,5266928150,1530593050,171300515,1082047896,1595876123,376229021,NA,NA,1129508888,0,0,23140236,87096542,25977091365,-1651682124,24325409241,40491136,33286062,0,0,0,7191392,0,0,0,0,0,0,1426408,629485778,0,10819714,200968,1493019,47033819,0,0,0,0,0,NA,NA,771428296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
